Año,Mes,Dia_semana,Hora_aprox,CUT_REG,Zona,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Causa__CON,Gravedad
2024,8,Martes,18,16,URBANA,CONCRETO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,10,Viernes,8,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,9,Domingo,11,5,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,ALCOHOL EN CONDUCTOR,0
2021,10,Sábado,13,9,URBANA,CONCRETO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,12,Miércoles,19,8,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,5,Domingo,5,15,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2020,2,Sábado,17,5,RURAL,TIERRA,MALO, ,DESPEJADO,VELOCIDAD IMPRUDENTE,0
2024,1,Martes,14,15,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,5,Miércoles,7,5,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,12,Jueves,9,5,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,2,Sábado,8,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,VELOCIDAD IMPRUDENTE,1
2024,3,Sábado,10,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,3,Lunes,10,5,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,PERDIDA CONTROL VEHICULO,0
2024,12,Martes,22,5,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2024,3,Sábado,20,11,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2024,4,Lunes,8,10,RURAL,ASFALTO,BUENO,MOJADO,LLOVIZNA,IMPRUDENCIA DEL CONDUCTOR,1
2021,5,Domingo,15,14,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2021,8,Martes,9,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,11,Miércoles,18,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2022,4,Viernes,14,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,OTRAS CAUSAS,0
2021,8,Jueves,19,7,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2020,10,Sábado,20,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2023,4,Lunes,12,4,URBANA,ASFALTO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL PEATON,0
2023,1,Jueves,12,9,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2023,5,Miércoles,15,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2023,1,Domingo,20,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,9,Jueves,14,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,7,Miércoles,20,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,4,Lunes,19,15,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2020,1,Lunes,14,10,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,7,Martes,19,1,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2022,7,Sábado,22,11,RURAL,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2022,7,Lunes,18,7,URBANA,CONCRETO,REGULAR,HUMEDO,NUBLADO,IMPRUDENCIA DEL PEATON,1
2023,5,Viernes,17,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,8,Lunes,19,9,RURAL,CONCRETO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2023,2,Miércoles,21,3,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2020,8,Lunes,15,8,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,3,Jueves,18,12,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,DROGAS Y/O FATIGA EN CONDUCTOR,0
2024,8,Sábado,8,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,11,Jueves,19,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,9,Viernes,11,5,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,CAUSAS NO DETERMINADAS,1
2022,6,Viernes,23,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,ALCOHOL EN CONDUCTOR,1
2023,11,Viernes,18,14,RURAL,CONCRETO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,8,Domingo,11,16,URBANA,CONCRETO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL PEATON,0
2021,6,Lunes,18,9,URBANA,ASFALTO,BUENO,HUMEDO,NUBLADO,OTRAS CAUSAS,1
2022,11,Jueves,9,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2022,10,Lunes,20,1,URBANA,CONCRETO,BUENO,SECO,NUBLADO,CAUSAS NO DETERMINADAS,0
2020,3,Martes,23,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,OTRAS CAUSAS,0
2023,7,Martes,20,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2023,7,Sábado,19,6,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2020,2,Miércoles,18,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,CAUSAS NO DETERMINADAS,0
2023,3,Lunes,16,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2024,6,Lunes,7,5,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,9,Domingo,6,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2022,7,Jueves,9,9,URBANA,CONCRETO,BUENO,MOJADO,LLUVIA,IMPRUDENCIA DEL CONDUCTOR,0
2020,5,Viernes,14,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,CAUSAS NO DETERMINADAS,0
2022,5,Lunes,21,13,URBANA,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2024,8,Viernes,16,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,7,Lunes,13,15,URBANA,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2020,10,Jueves,10,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,1
2022,3,Jueves,7,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,3,Miércoles,18,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,5,Viernes,15,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,4,Miércoles,20,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2023,2,Jueves,15,2,URBANA,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,10,Jueves,17,16,URBANA,CONCRETO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL CONDUCTOR,1
2022,10,Domingo,13,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2022,4,Domingo,13,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,5,Jueves,8,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,7,Miércoles,15,12,URBANA,CONCRETO,BUENO,HUMEDO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,12,Martes,17,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,CAUSAS NO DETERMINADAS,0
2024,1,Sábado,14,5,RURAL,ADOQUIN,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,9,Jueves,10,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,3,Sábado,19,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2022,9,Lunes,15,10,URBANA,CONCRETO,REGULAR,HUMEDO,NUBLADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,7,Lunes,16,1,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,ALCOHOL EN CONDUCTOR,0
2023,8,Martes,17,7,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,4,Jueves,20,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2022,4,Viernes,22,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,1
2020,1,Martes,0,14,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2022,12,Lunes,12,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,1,Viernes,20,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,3,Sábado,4,9,URBANA,ASFALTO,BUENO,SECO,NUBLADO,ALCOHOL EN CONDUCTOR,0
2022,5,Lunes,8,5,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2023,9,Miércoles,7,9,URBANA,CONCRETO,BUENO,MOJADO,LLOVIZNA,IMPRUDENCIA DEL CONDUCTOR,0
2022,11,Miércoles,6,5,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,2,Jueves,17,8,RURAL,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2020,7,Sábado,17,7,RURAL,ASFALTO,BUENO,MOJADO,LLUVIA,OTRAS CAUSAS,0
2021,3,Miércoles,10,10,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,6,Viernes,19,9,URBANA,ASFALTO,BUENO,MOJADO,NUBLADO,OTRAS CAUSAS,1
2023,5,Martes,14,16,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,1,Martes,13,7,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,4,Sábado,19,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,4,Lunes,15,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,ALCOHOL EN CONDUCTOR,0
2022,12,Viernes,13,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2020,9,Lunes,12,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2020,1,Jueves,19,13,URBANA,ASFALTO,REGULAR,SECO,DESPEJADO,PERDIDA CONTROL VEHICULO,0
2024,12,Viernes,19,14,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,5,Lunes,16,13,URBANA,ASFALTO,REGULAR,SECO,DESPEJADO,FALLAS MECANICAS,0
2024,3,Jueves,8,16,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,9,Sábado,15,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,4,Domingo,20,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2022,10,Domingo,0,5,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,10,Viernes,8,9,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,6,Martes,18,4,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,3,Lunes,11,13,URBANA,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2020,3,Viernes,8,6,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,11,Sábado,9,5,RURAL,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,7,Miércoles,21,9,RURAL,ASFALTO,BUENO,HUMEDO,NUBLADO,ALCOHOL EN CONDUCTOR,1
2023,9,Lunes,21,4,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,1
2023,9,Martes,7,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,8,Domingo,8,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,9,Miércoles,9,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,6,Viernes,9,5,URBANA,ASFALTO,BUENO,SECO,LLUVIA,IMPRUDENCIA DEL CONDUCTOR,0
2022,7,Martes,16,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,6,Martes,17,10,RURAL,ASFALTO,REGULAR,SECO,NUBLADO,ALCOHOL EN CONDUCTOR,1
2023,4,Miércoles,15,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2021,3,Lunes,16,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,1
2024,5,Viernes,23,7,RURAL,ASFALTO,BUENO,SECO,NEBLINA,IMPRUDENCIA DEL CONDUCTOR,1
2023,8,Martes,20,4,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2024,7,Lunes,19,7,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2022,6,Viernes,7,10,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,11,Viernes,17,7,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2021,5,Lunes,17,1,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,12,Martes,9,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,10,Viernes,9,10,URBANA,CONCRETO,REGULAR,HUMEDO,NUBLADO,IMPRUDENCIA DEL PEATON,1
2022,8,Domingo,4,7,RURAL,CONCRETO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL PEATON,0
2021,12,Jueves,11,10,RURAL,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2024,10,Lunes,7,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2023,10,Jueves,8,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,3,Miércoles,8,4,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,OTRAS CAUSAS,0
2022,8,Lunes,8,7,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,OTRAS CAUSAS,1
2020,3,Lunes,15,10,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2023,5,Domingo,23,13,URBANA,CONCRETO,BUENO,HUMEDO,NUBLADO,IMPRUDENCIA DEL PEATON,1
2021,2,Sábado,21,4,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2021,6,Viernes,16,14,RURAL,ASFALTO,BUENO,HUMEDO,DESPEJADO,ALCOHOL EN CONDUCTOR,1
2024,5,Lunes,10,5,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,DROGAS Y/O FATIGA EN CONDUCTOR,1
2022,3,Martes,18,16,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2023,3,Miércoles,16,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,3,Miércoles,1,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,OTRAS CAUSAS,1
2024,4,Miércoles,15,10,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2024,7,Lunes,12,11,URBANA,CONCRETO,BUENO,HUMEDO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,6,Martes,18,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,7,Jueves,8,7,RURAL,ASFALTO,REGULAR,HUMEDO,NUBLADO,IMPRUDENCIA DEL PEATON,0
2020,2,Jueves,0,1,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,12,Lunes,16,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,1,Miércoles,11,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,4,Martes,11,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2021,10,Viernes,18,3,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,10,Viernes,18,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,3,Viernes,13,7,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,1,Domingo,18,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2022,5,Domingo,1,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,OTRAS CAUSAS,1
2024,1,Miércoles,16,16,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2021,9,Lunes,11,15,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,9,Domingo,14,4,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2021,10,Martes,9,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,9,Lunes,20,15,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,ALCOHOL EN PEATON,1
2024,10,Sábado,16,7,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,5,Lunes,20,10,URBANA,ASFALTO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL PEATON,1
2023,1,Lunes,15,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2021,7,Domingo,16,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2023,7,Lunes,7,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2024,7,Martes,7,13,URBANA,MIXTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2024,8,Domingo,19,6,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2021,7,Martes,14,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,8,Miércoles,17,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,6,Lunes,13,12,URBANA,CONCRETO,BUENO,MOJADO,NUBLADO,IMPRUDENCIA DEL PEATON,0
2021,8,Sábado,16,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,6,Miércoles,8,10,RURAL,CONCRETO,BUENO,HUMEDO,NUBLADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,9,Sábado,14,7,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,8,Domingo,15,14,URBANA,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,10,Miércoles,8,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,4,Sábado,22,13,URBANA,CONCRETO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL PEATON,1
2023,7,Jueves,17,10,URBANA,ASFALTO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL CONDUCTOR,1
2023,6,Viernes,13,8,URBANA,ASFALTO,REGULAR,MOJADO,LLUVIA,IMPRUDENCIA DEL PEATON,1
2020,7,Martes,16,13,URBANA,ASFALTO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL CONDUCTOR,1
2022,3,Viernes,9,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,12,Sábado,22,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,3,Viernes,8,6,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2024,10,Martes,20,8,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2023,4,Domingo,20,14,RURAL,ASFALTO,BUENO,SECO,NEBLINA,ALCOHOL EN CONDUCTOR,1
2024,5,Martes,8,4,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,0
2020,2,Viernes,21,10,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,2,Viernes,9,15,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2020,11,Domingo,21,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,12,Viernes,12,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,CAUSAS NO DETERMINADAS,0
2020,3,Domingo,1,14,RURAL,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,9,Domingo,17,2,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2020,5,Sábado,9,4,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2022,6,Martes,9,13,URBANA,CONCRETO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,8,Martes,16,14,URBANA,CONCRETO,BUENO,SECO,NUBLADO,IMPRUDENCIA DEL PEATON,0
2022,3,Miércoles,8,1,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2023,6,Martes,7,7,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,DESOBEDIENCIA A SEÑALIZACION,1
2020,2,Miércoles,9,10,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2020,8,Domingo,11,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2023,7,Jueves,16,6,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,1
2024,6,Sábado,20,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,6,Martes,15,6,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,8,Jueves,20,9,URBANA,ASFALTO,BUENO,MOJADO,LLOVIZNA,IMPRUDENCIA DEL PEATON,1
2021,12,Viernes,13,16,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2023,4,Jueves,11,5,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2020,7,Domingo,18,13,URBANA,ASFALTO,REGULAR,SECO,DESPEJADO,ALCOHOL EN PEATON,1
2021,3,Martes,16,8,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL PEATON,0
2024,6,Lunes,7,8,URBANA,CONCRETO,BUENO,MOJADO,LLUVIA,IMPRUDENCIA DEL CONDUCTOR,1
2024,4,Sábado,23,5,RURAL,ASFALTO,REGULAR,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2021,12,Miércoles,20,5,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,CAUSAS NO DETERMINADAS,1
2024,7,Miércoles,18,10,URBANA,CONCRETO,BUENO,HUMEDO,NUBLADO,IMPRUDENCIA DEL PEATON,0
2022,4,Viernes,11,13,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2021,1,Lunes,9,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,0
2024,2,Domingo,19,15,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
2021,3,Sábado,16,13,URBANA,CONCRETO,BUENO,SECO,DESPEJADO,OTRAS CAUSAS,1
2022,6,Martes,14,15,URBANA,ASFALTO,BUENO,SECO,DESPEJADO,IMPRUDENCIA DEL CONDUCTOR,1
